error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
203	Diff net spacing	M1 (11)	223.224	239.5765	220-240,220-240	223.144	239.535	223.304	239.618
204	Diff net spacing	M1 (11)	215.928	236.23250000000002	200-220,220-240	215.848	236.191	216.008	236.274
205	Diff net spacing	M1 (11)	217.144	229.5445	200-220,220-240	217.064	229.503	217.224	229.586
206	Diff net spacing	M1 (11)	219.272	231.79950000000002	200-220,220-240	219.192	231.758	219.352	231.841
207	Diff net spacing	M1 (11)	220.64	236.23250000000002	220-240,220-240	220.56	236.191	220.72	236.274
208	Diff net spacing	M1 (11)	220.94400000000002	238.4875	220-240,220-240	220.864	238.446	221.024	238.529
209	Diff net spacing	M1 (11)	221.704	231.79950000000002	220-240,220-240	221.624	231.758	221.784	231.841
210	Diff net spacing	M1 (11)	221.856	236.23250000000002	220-240,220-240	221.776	236.191	221.936	236.274
233	Diff net spacing	M1 (11)	255.904	239.5765	240-260,220-240	255.824	239.535	255.984	239.618
236	Diff net spacing	M1 (11)	262.44	236.23250000000002	260-280,220-240	262.36	236.191	262.52	236.274
247	Diff net spacing	M1 (11)	183.55200000000002	248.5195	180-200,240-260	183.472	248.478	183.632	248.561
248	Diff net spacing	M1 (11)	212.584	245.1755	200-220,240-260	212.504	245.134	212.664	245.217
249	Diff net spacing	M1 (11)	209.69600000000003	248.5195	200-220,240-260	209.616	248.478	209.776	248.561
250	Diff net spacing	M1 (11)	214.56	245.1755	200-220,240-260	214.48	245.134	214.64	245.217
251	Diff net spacing	M1 (11)	207.872	242.9205	200-220,240-260	207.792	242.879	207.952	242.962
9	Off-grid	VIA1 (12)	206.62900000000002	45.688	200-220,040-060	206.604	45.587	206.654	45.789
10	Off-grid	M2 (13)	206.62900000000002	45.688	200-220,040-060	206.574	45.582	206.684	45.794
16	Off-grid	VIA1 (12)	204.957	49.032	200-220,040-060	204.932	48.931	204.982	49.133
17	Off-grid	M2 (13)	204.957	49.032	200-220,040-060	204.902	48.926	205.012	49.138
18	Off-grid	VIA1 (12)	206.502	47.816	200-220,040-060	206.477	47.715	206.527	47.917
19	Off-grid	M2 (13)	206.502	47.816	200-220,040-060	206.472	47.685	206.532	47.947
20	Off-grid	VIA1 (12)	212.709	49.032	200-220,040-060	212.684	48.931	212.734	49.133
21	Off-grid	M2 (13)	212.709	49.032	200-220,040-060	212.654	48.926	212.764	49.138
32	Off-grid	VIA1 (12)	295.39700000000005	81.256	280-300,080-100	295.372	81.155	295.422	81.357
37	Off-grid	M1 (11)	156.212	85.9935	140-160,080-100	156.167	85.943	156.257	86.044
39	Off-grid	M1 (11)	155.90800000000002	84.4225	140-160,080-100	155.863	84.372	155.953	84.473
43	Off-grid	VIA1 (12)	219.274	84.6	200-220,080-100	219.249	84.499	219.299	84.701
46	Off-grid	VIA1 (12)	277.461	91.288	260-280,080-100	277.436	91.187	277.486	91.389
47	Off-grid	M2 (13)	277.461	91.28800000000001	260-280,080-100	277.406	91.182	277.516	91.394
58	Off-grid	VIA1 (12)	290.533	106.032	280-300,100-120	290.508	105.931	290.558	106.133
59	Off-grid	M2 (13)	290.533	106.03200000000001	280-300,100-120	290.478	105.926	290.588	106.138
62	Off-grid	VIA1 (12)	223.805	111.352	220-240,100-120	223.78	111.251	223.83	111.453
253	Off-grid	VIA1 (12)	216.838	249.824	200-220,240-260	216.813	249.723	216.863	249.925
254	Off-grid	M2 (13)	216.838	249.824	200-220,240-260	216.808	249.693	216.868	249.955
255	Off-grid	VIA1 (12)	224.261	241.768	220-240,240-260	224.236	241.667	224.286	241.869
256	Off-grid	M2 (13)	224.261	241.768	220-240,240-260	224.206	241.662	224.316	241.874
264	Off-grid	M2 (13)	234.926	249.672	220-240,240-260	234.896	249.541	234.956	249.803
265	Off-grid	VIA1 (12)	234.926	249.672	220-240,240-260	234.901	249.571	234.951	249.773
269	Off-grid	VIA1 (12)	229.75799999999998	242.984	220-240,240-260	229.733	242.883	229.783	243.085
270	Off-grid	M2 (13)	229.758	242.984	220-240,240-260	229.728	242.853	229.788	243.115
